TransactionID,Date,Month,Month_Num,Quarter,Year,Region,Vendor,Category,Product,Unit_Price_BDT,Quantity,Discount_Pct,Total_Sale_BDT,Customer_Segment,Sales_Channel,Payment_Method
TXN0166,2024-02-13,February,2,Q1,2024,Mymensingh,Halda Merchants,Clothing & Textiles,Jeans,800,6,5.2,4550.4,Retail,Distributor,Cash
TXN0167,2024-02-15,February,2,Q1,2024,Chattogram,Star Mart BD,Home & Furniture,Curtain,700,40,8.7,25564.0,Wholesale,Online,Nagad
TXN0168,2024-02-15,February,2,Q1,2024,Dhaka,Sonali Commerce,Cosmetics & Beauty,Shampoo,220,8,0.1,1758.24,Retail,In-Store,Nagad
TXN0169,2024-02-15,February,2,Q1,2024,Chattogram,Prime Goods BD,Home & Furniture,Plastic Chair,600,8,13.0,4176.0,Government,Field Agent,Cash
TXN0170,2024-02-15,February,2,Q1,2024,Dhaka,National Suppliers Ltd.,Clothing & Textiles,Saree,1200,6,2.7,7005.6,Retail,Online,Nagad
TXN0171,2024-02-16,February,2,Q1,2024,Khulna,Teesta Traders,Clothing & Textiles,Panjabi,950,44,6.3,39166.6,Corporate,Distributor,bKash
TXN0172,2024-02-16,February,2,Q1,2024,Dhaka,National Suppliers Ltd.,Agro Products,Potato (Sack),1100,43,14.5,40441.5,Retail,In-Store,Nagad
TXN0173,2024-02-16,February,2,Q1,2024,Dhaka,Metro Trading House,Electronics,Laptop,55000,42,10.1,2076690.0,Corporate,Distributor,Bank Transfer
TXN0174,2024-02-16,February,2,Q1,2024,Chattogram,Bangladesh Agro Depot,Clothing & Textiles,Panjabi,950,29,11.3,24436.85,Government,Distributor,Bank Transfer
TXN0175,2024-02-16,February,2,Q1,2024,Dhaka,National Suppliers Ltd.,Pharmaceuticals,Vitamin C,30,29,1.2,859.56,Corporate,Online,Nagad
TXN0176,2024-02-16,February,2,Q1,2024,Dhaka,Shovon Brothers Ltd.,Home & Furniture,Steel Almirah,8500,24,13.3,176868.0,Wholesale,In-Store,bKash
TXN0177,2024-02-16,February,2,Q1,2024,Dhaka,Shovon Brothers Ltd.,Food & Beverage,Noodles,25,12,11.0,267.0,Wholesale,In-Store,Bank Transfer
TXN0178,2024-02-17,February,2,Q1,2024,Chattogram,Karnaphuli Goods,Home & Furniture,Steel Almirah,8500,28,14.0,204680.0,Corporate,In-Store,Credit Card
TXN0179,2024-02-18,February,2,Q1,2024,Chattogram,Star Mart BD,Cosmetics & Beauty,Hair Oil,180,18,0.7,3217.32,Government,Field Agent,Bank Transfer
TXN0180,2024-02-18,February,2,Q1,2024,Rajshahi,Bismillah Trading,Food & Beverage,Mustard Oil,180,15,14.6,2305.8,Retail,In-Store,Credit Card
TXN0181,2024-02-18,February,2,Q1,2024,Dhaka,National Suppliers Ltd.,Stationery & Office,Notebook,60,45,5.0,2565.0,Wholesale,In-Store,Nagad
TXN0182,2024-02-18,February,2,Q1,2024,Mymensingh,Rupsha Distributors,Food & Beverage,Noodles,25,32,11.8,705.6,Retail,In-Store,Cash
TXN0183,2024-02-18,February,2,Q1,2024,Sylhet,Surma Trade Co.,Cosmetics & Beauty,Face Cream,250,36,5.8,8478.0,Retail,Online,Nagad
TXN0184,2024-02-19,February,2,Q1,2024,Rajshahi,Bismillah Trading,Clothing & Textiles,Jeans,800,9,3.8,6926.4,Wholesale,In-Store,Nagad
TXN0185,2024-02-19,February,2,Q1,2024,Dhaka,Rahim & Sons Co.,Home & Furniture,Plastic Chair,600,11,11.1,5867.4,Retail,Field Agent,Cash
TXN0186,2024-02-19,February,2,Q1,2024,Rangpur,Bismillah Trading,Stationery & Office,Notebook,60,17,11.3,904.74,Corporate,Distributor,bKash
TXN0187,2024-02-20,February,2,Q1,2024,Chattogram,Rupsha Distributors,Stationery & Office,Ballpoint Pen Box,180,17,3.7,2946.78,Wholesale,In-Store,Cash
TXN0188,2024-02-20,February,2,Q1,2024,Dhaka,Rahim & Sons Co.,Agro Products,Fertilizer,1200,15,12.3,15786.0,Corporate,Field Agent,Bank Transfer
TXN0189,2024-02-20,February,2,Q1,2024,Chattogram,Al-Amin Wholesale,Cosmetics & Beauty,Face Cream,250,36,7.2,8352.0,Government,Distributor,bKash
TXN0190,2024-02-20,February,2,Q1,2024,Chattogram,Halda Merchants,Agro Products,Hybrid Seeds,300,41,3.9,11820.3,Government,Field Agent,bKash
TXN0191,2024-02-20,February,2,Q1,2024,Mymensingh,Rahim & Sons Co.,Clothing & Textiles,Panjabi,950,35,5.3,31487.75,Corporate,Field Agent,bKash
TXN0192,2024-02-21,February,2,Q1,2024,Dhaka,Metro Trading House,Stationery & Office,Printer Paper,550,42,6.1,21690.9,Wholesale,In-Store,Cash
TXN0193,2024-02-21,February,2,Q1,2024,Khulna,Rahim & Sons Co.,Pharmaceuticals,Vitamin C,30,30,10.6,804.6,Retail,In-Store,Bank Transfer
TXN0194,2024-02-21,February,2,Q1,2024,Dhaka,Jamuna Suppliers,Agro Products,Fertilizer,1200,34,10.6,36475.2,Wholesale,Distributor,Credit Card
TXN0195,2024-02-21,February,2,Q1,2024,Khulna,National Suppliers Ltd.,Cosmetics & Beauty,Hair Oil,180,26,13.6,4043.52,Wholesale,Distributor,bKash
TXN0196,2024-02-21,February,2,Q1,2024,Khulna,Rahim & Sons Co.,Agro Products,Hybrid Seeds,300,10,6.6,2802.0,Government,Distributor,Nagad
TXN0197,2024-02-21,February,2,Q1,2024,Chattogram,Halda Merchants,Cosmetics & Beauty,Hair Oil,180,30,2.7,5254.2,Corporate,Distributor,Nagad
TXN0198,2024-02-21,February,2,Q1,2024,Mymensingh,National Suppliers Ltd.,Stationery & Office,Notebook,60,8,13.9,413.28,Wholesale,Distributor,Bank Transfer
TXN0199,2024-02-22,February,2,Q1,2024,Mymensingh,Bangladesh Agro Depot,Agro Products,Potato (Sack),1100,17,0.9,18531.7,Corporate,Distributor,Cash
TXN0200,2024-02-22,February,2,Q1,2024,Dhaka,Meghna Traders,Cosmetics & Beauty,Talcum Powder,90,38,3.0,3317.4,Retail,In-Store,Cash
TXN0201,2024-02-22,February,2,Q1,2024,Chattogram,Greenfield Distributors,Food & Beverage,Mineral Water,20,50,1.1,989.0,Retail,In-Store,Nagad
TXN0202,2024-02-22,February,2,Q1,2024,Khulna,Greenfield Distributors,Home & Furniture,Steel Almirah,8500,7,3.1,57655.5,Wholesale,In-Store,Credit Card
TXN0203,2024-02-22,February,2,Q1,2024,Khulna,Rahim & Sons Co.,Agro Products,Potato (Sack),1100,46,0.7,50245.8,Wholesale,Field Agent,Cash
TXN0204,2024-02-23,February,2,Q1,2024,Rajshahi,Padma Enterprise,Clothing & Textiles,Salwar Kameez,700,46,11.6,28464.8,Wholesale,Field Agent,bKash
TXN0205,2024-02-23,February,2,Q1,2024,Dhaka,Bismillah Trading,Food & Beverage,Biscuit Pack,120,43,11.2,4582.08,Government,Distributor,Cash
TXN0206,2024-02-24,February,2,Q1,2024,Mymensingh,Meghna Traders,Home & Furniture,Plastic Chair,600,32,6.0,18048.0,Government,Online,Cash
TXN0207,2024-02-24,February,2,Q1,2024,Chattogram,Halda Merchants,Pharmaceuticals,Paracetamol,10,11,8.6,100.54,Retail,Field Agent,Credit Card
TXN0208,2024-02-24,February,2,Q1,2024,Sylhet,Halda Merchants,Clothing & Textiles,Jeans,800,14,1.9,10987.2,Wholesale,Field Agent,Bank Transfer
TXN0209,2024-02-25,February,2,Q1,2024,Chattogram,Halda Merchants,Clothing & Textiles,Salwar Kameez,700,44,7.4,28520.8,Government,Distributor,Credit Card
TXN0210,2024-02-25,February,2,Q1,2024,Khulna,Meghna Traders,Cosmetics & Beauty,Lipstick,150,33,4.0,4752.0,Retail,Field Agent,Nagad
TXN0211,2024-02-26,February,2,Q1,2024,Khulna,Prime Goods BD,Home & Furniture,Curtain,700,32,8.4,20518.4,Government,Distributor,Cash
TXN0212,2024-02-26,February,2,Q1,2024,Sylhet,Rahim & Sons Co.,Electronics,Rice Cooker,2200,7,0.4,15338.4,Wholesale,In-Store,Cash
TXN0213,2024-02-26,February,2,Q1,2024,Mymensingh,Meghna Traders,Food & Beverage,Biscuit Pack,120,45,3.5,5211.0,Wholesale,In-Store,Nagad
TXN0214,2024-02-26,February,2,Q1,2024,Sylhet,Jamuna Suppliers,Home & Furniture,Bed Sheet Set,950,40,10.4,34048.0,Retail,Field Agent,Credit Card
TXN0215,2024-02-27,February,2,Q1,2024,Mymensingh,Bangladesh Agro Depot,Food & Beverage,Rice (50kg),2800,16,1.8,43993.6,Corporate,Online,Bank Transfer
TXN0216,2024-02-28,February,2,Q1,2024,Khulna,Rupsha Distributors,Agro Products,Fertilizer,1200,14,8.8,15321.6,Government,In-Store,Nagad
TXN0217,2024-02-28,February,2,Q1,2024,Dhaka,Jamuna Suppliers,Electronics,Rice Cooker,2200,38,6.1,78500.4,Wholesale,In-Store,Credit Card
TXN0218,2024-02-28,February,2,Q1,2024,Chattogram,Karnaphuli Goods,Pharmaceuticals,Saline,40,15,4.9,570.6,Wholesale,Distributor,bKash
TXN0219,2024-02-28,February,2,Q1,2024,Mymensingh,Dhaka General Supplies,Stationery & Office,Stapler,350,27,2.6,9204.3,Corporate,Online,Nagad
TXN0220,2024-02-29,February,2,Q1,2024,Dhaka,Al-Amin Wholesale,Food & Beverage,Biscuit Pack,120,8,13.3,832.32,Wholesale,Field Agent,Nagad
TXN0221,2024-02-29,February,2,Q1,2024,Chattogram,Star Mart BD,Stationery & Office,Calculator,750,4,0.4,2988.0,Government,In-Store,Cash
TXN0222,2024-02-29,February,2,Q1,2024,Rangpur,Jamuna Suppliers,Pharmaceuticals,Vitamin C,30,44,9.6,1193.28,Wholesale,Online,Nagad
TXN0223,2024-03-01,March,3,Q1,2024,Chattogram,Al-Amin Wholesale,Pharmaceuticals,Antacid Syrup,80,20,8.3,1467.2,Government,In-Store,bKash
TXN0224,2024-03-01,March,3,Q1,2024,Chattogram,Greenfield Distributors,Cosmetics & Beauty,Hair Oil,180,45,12.1,7119.9,Government,Field Agent,Cash
TXN0225,2024-03-01,March,3,Q1,2024,Dhaka,Bismillah Trading,Clothing & Textiles,T-Shirt,450,20,3.6,8676.0,Wholesale,In-Store,Cash
TXN0226,2024-03-03,March,3,Q1,2024,Chattogram,Shovon Brothers Ltd.,Food & Beverage,Noodles,25,20,1.5,492.5,Government,Online,Cash
TXN0227,2024-03-03,March,3,Q1,2024,Dhaka,Dhaka General Supplies,Electronics,Electric Fan,1500,23,10.5,30877.5,Retail,In-Store,Bank Transfer
TXN0228,2024-03-03,March,3,Q1,2024,Sylhet,Star Mart BD,Cosmetics & Beauty,Shampoo,220,44,3.6,9331.52,Wholesale,Online,Bank Transfer
TXN0229,2024-03-03,March,3,Q1,2024,Rajshahi,Teesta Traders,Cosmetics & Beauty,Talcum Powder,90,20,2.5,1755.0,Wholesale,Online,Bank Transfer
TXN0230,2024-03-04,March,3,Q1,2024,Mymensingh,Karnaphuli Goods,Home & Furniture,Plastic Chair,600,5,4.5,2865.0,Retail,In-Store,Cash
TXN0231,2024-03-04,March,3,Q1,2024,Chattogram,Rahim & Sons Co.,Food & Beverage,Rice (50kg),2800,2,11.4,4961.6,Corporate,Online,Credit Card
TXN0232,2024-03-04,March,3,Q1,2024,Rajshahi,Karnaphuli Goods,Food & Beverage,Mineral Water,20,40,9.0,728.0,Retail,In-Store,Bank Transfer
TXN0233,2024-03-04,March,3,Q1,2024,Rajshahi,Bismillah Trading,Clothing & Textiles,Saree,1200,8,7.3,8899.2,Wholesale,In-Store,Credit Card
TXN0234,2024-03-05,March,3,Q1,2024,Rangpur,Prime Goods BD,Pharmaceuticals,Antacid Syrup,80,48,10.3,3444.48,Corporate,Distributor,Bank Transfer
TXN0235,2024-03-05,March,3,Q1,2024,Mymensingh,Bangladesh Agro Depot,Pharmaceuticals,Paracetamol,10,35,10.4,313.6,Retail,In-Store,Cash
TXN0236,2024-03-05,March,3,Q1,2024,Khulna,Rupsha Distributors,Clothing & Textiles,Panjabi,950,17,14.0,13889.0,Wholesale,Field Agent,bKash
TXN0237,2024-03-05,March,3,Q1,2024,Rangpur,Teesta Traders,Cosmetics & Beauty,Face Cream,250,35,13.8,7542.5,Retail,Field Agent,Cash
TXN0238,2024-03-05,March,3,Q1,2024,Dhaka,Al-Amin Wholesale,Pharmaceuticals,Saline,40,38,13.8,1310.24,Corporate,Online,Cash
TXN0239,2024-03-05,March,3,Q1,2024,Sylhet,Teesta Traders,Stationery & Office,Ballpoint Pen Box,180,10,13.7,1553.4,Retail,In-Store,Credit Card
TXN0240,2024-03-05,March,3,Q1,2024,Barishal,Rupsha Distributors,Stationery & Office,Ballpoint Pen Box,180,19,0.7,3396.06,Corporate,Online,Nagad
TXN0241,2024-03-05,March,3,Q1,2024,Chattogram,Karnaphuli Goods,Cosmetics & Beauty,Shampoo,220,12,13.4,2286.24,Wholesale,Field Agent,Nagad
TXN0242,2024-03-06,March,3,Q1,2024,Mymensingh,Teesta Traders,Clothing & Textiles,Salwar Kameez,700,7,1.9,4806.9,Wholesale,Distributor,Bank Transfer
TXN0243,2024-03-06,March,3,Q1,2024,Dhaka,Bismillah Trading,Pharmaceuticals,Vitamin C,30,24,5.1,683.28,Retail,Distributor,Cash
TXN0244,2024-03-07,March,3,Q1,2024,Mymensingh,Bangladesh Agro Depot,Home & Furniture,Steel Almirah,8500,23,13.2,169694.0,Wholesale,Field Agent,Nagad
TXN0245,2024-03-07,March,3,Q1,2024,Barishal,Rahim & Sons Co.,Stationery & Office,Notebook,60,3,13.3,156.06,Government,Online,Credit Card
TXN0246,2024-03-07,March,3,Q1,2024,Dhaka,National Suppliers Ltd.,Food & Beverage,Noodles,25,17,4.8,404.6,Retail,In-Store,Bank Transfer
TXN0247,2024-03-07,March,3,Q1,2024,Barishal,Metro Trading House,Electronics,Smart TV,35000,26,7.6,840840.0,Government,Distributor,Bank Transfer
TXN0248,2024-03-07,March,3,Q1,2024,Barishal,Star Mart BD,Food & Beverage,Biscuit Pack,120,9,0.4,1075.68,Corporate,Online,Cash
TXN0249,2024-03-08,March,3,Q1,2024,Mymensingh,Dhaka General Supplies,Pharmaceuticals,Antacid Syrup,80,5,2.7,389.2,Government,Distributor,Nagad
TXN0250,2024-03-08,March,3,Q1,2024,Rangpur,Sonali Commerce,Home & Furniture,Curtain,700,9,10.1,5663.7,Corporate,Distributor,Nagad
TXN0251,2024-03-09,March,3,Q1,2024,Khulna,Rupsha Distributors,Electronics,Rice Cooker,2200,38,13.2,72564.8,Wholesale,Distributor,Credit Card
TXN0252,2024-03-09,March,3,Q1,2024,Mymensingh,Jamuna Suppliers,Pharmaceuticals,Paracetamol,10,12,2.2,117.36,Corporate,In-Store,bKash
TXN0253,2024-03-09,March,3,Q1,2024,Rangpur,Al-Amin Wholesale,Stationery & Office,Printer Paper,550,22,12.1,10635.9,Corporate,Online,bKash
TXN0254,2024-03-09,March,3,Q1,2024,Sylhet,National Suppliers Ltd.,Agro Products,Pesticide,850,46,11.0,34799.0,Retail,In-Store,Bank Transfer
TXN0255,2024-03-09,March,3,Q1,2024,Dhaka,Surma Trade Co.,Home & Furniture,Curtain,700,5,13.7,3020.5,Government,Distributor,Bank Transfer
TXN0256,2024-03-09,March,3,Q1,2024,Dhaka,Star Mart BD,Stationery & Office,Ballpoint Pen Box,180,10,1.5,1773.0,Corporate,Distributor,Credit Card
TXN0257,2024-03-09,March,3,Q1,2024,Barishal,Rahim & Sons Co.,Electronics,Smart TV,35000,3,7.4,97230.0,Wholesale,Field Agent,Bank Transfer
TXN0258,2024-03-10,March,3,Q1,2024,Mymensingh,Greenfield Distributors,Clothing & Textiles,T-Shirt,450,15,1.5,6648.75,Retail,Field Agent,Cash
TXN0259,2024-03-10,March,3,Q1,2024,Mymensingh,National Suppliers Ltd.,Stationery & Office,Calculator,750,28,8.0,19320.0,Wholesale,Online,Bank Transfer
TXN0260,2024-03-10,March,3,Q1,2024,Rajshahi,Teesta Traders,Stationery & Office,Printer Paper,550,39,1.5,21128.25,Wholesale,Field Agent,Bank Transfer
TXN0261,2024-03-10,March,3,Q1,2024,Mymensingh,Greenfield Distributors,Stationery & Office,Printer Paper,550,8,1.4,4338.4,Corporate,In-Store,bKash
TXN0262,2024-03-10,March,3,Q1,2024,Khulna,Bismillah Trading,Agro Products,Fertilizer,1200,1,7.5,1110.0,Government,Online,bKash
TXN0263,2024-03-11,March,3,Q1,2024,Sylhet,Surma Trade Co.,Pharmaceuticals,Paracetamol,10,7,0.2,69.86,Retail,Online,Credit Card
TXN0264,2024-03-12,March,3,Q1,2024,Barishal,Rahim & Sons Co.,Stationery & Office,Ballpoint Pen Box,180,47,13.5,7317.9,Wholesale,Online,Cash
TXN0265,2024-03-12,March,3,Q1,2024,Dhaka,Star Mart BD,Cosmetics & Beauty,Face Cream,250,42,6.4,9828.0,Corporate,Online,Cash
TXN0266,2024-03-13,March,3,Q1,2024,Rangpur,Sonali Commerce,Home & Furniture,Plastic Chair,600,26,7.5,14430.0,Wholesale,Online,Bank Transfer
TXN0267,2024-03-13,March,3,Q1,2024,Chattogram,Al-Amin Wholesale,Home & Furniture,Bed Sheet Set,950,11,9.4,9467.7,Retail,In-Store,Nagad
TXN0268,2024-03-13,March,3,Q1,2024,Rangpur,Halda Merchants,Agro Products,Pesticide,850,43,10.5,32712.25,Retail,Distributor,Credit Card
TXN0269,2024-03-13,March,3,Q1,2024,Rajshahi,Bangladesh Agro Depot,Cosmetics & Beauty,Shampoo,220,28,12.1,5414.64,Wholesale,Field Agent,Cash
TXN0270,2024-03-14,March,3,Q1,2024,Rajshahi,Padma Enterprise,Stationery & Office,Printer Paper,550,22,9.7,10926.3,Retail,Online,Nagad
TXN0271,2024-03-15,March,3,Q1,2024,Barishal,Rahim & Sons Co.,Clothing & Textiles,Saree,1200,19,0.3,22731.6,Corporate,In-Store,Cash
TXN0272,2024-03-15,March,3,Q1,2024,Dhaka,Al-Amin Wholesale,Electronics,Laptop,55000,31,9.6,1541320.0,Wholesale,Distributor,Cash
TXN0273,2024-03-15,March,3,Q1,2024,Dhaka,Shovon Brothers Ltd.,Electronics,Laptop,55000,9,7.0,460350.0,Government,Field Agent,Cash
TXN0274,2024-03-15,March,3,Q1,2024,Rangpur,Rahim & Sons Co.,Home & Furniture,Pillow,350,48,0.1,16783.2,Corporate,Online,Credit Card
TXN0275,2024-03-15,March,3,Q1,2024,Chattogram,Al-Amin Wholesale,Stationery & Office,Ballpoint Pen Box,180,9,5.3,1534.14,Government,In-Store,Nagad
TXN0276,2024-03-15,March,3,Q1,2024,Dhaka,Dhaka General Supplies,Agro Products,Jute Bale,2200,37,1.6,80097.6,Corporate,Field Agent,bKash
TXN0277,2024-03-15,March,3,Q1,2024,Rajshahi,Bangladesh Agro Depot,Food & Beverage,Noodles,25,15,13.9,322.88,Retail,Online,Bank Transfer
TXN0278,2024-03-16,March,3,Q1,2024,Rangpur,Teesta Traders,Pharmaceuticals,Paracetamol,10,29,4.6,276.66,Government,Field Agent,bKash
TXN0279,2024-03-16,March,3,Q1,2024,Rangpur,Sonali Commerce,Electronics,Laptop,55000,18,8.8,902880.0,Corporate,In-Store,Cash
TXN0280,2024-03-16,March,3,Q1,2024,Dhaka,Al-Amin Wholesale,Electronics,Laptop,55000,5,13.4,238150.0,Retail,Online,Credit Card
TXN0281,2024-03-17,March,3,Q1,2024,Rajshahi,Sonali Commerce,Agro Products,Hybrid Seeds,300,6,10.2,1616.4,Government,Field Agent,Cash
TXN0282,2024-03-17,March,3,Q1,2024,Sylhet,Surma Trade Co.,Clothing & Textiles,Jeans,800,43,10.9,30650.4,Government,Field Agent,Bank Transfer
TXN0283,2024-03-17,March,3,Q1,2024,Chattogram,Prime Goods BD,Clothing & Textiles,Jeans,800,1,9.2,726.4,Retail,Distributor,Credit Card
TXN0284,2024-03-17,March,3,Q1,2024,Dhaka,Dhaka General Supplies,Cosmetics & Beauty,Hair Oil,180,8,14.4,1232.64,Retail,Online,bKash
TXN0285,2024-03-18,March,3,Q1,2024,Dhaka,Al-Amin Wholesale,Clothing & Textiles,Saree,1200,29,8.5,31842.0,Wholesale,Online,Nagad
TXN0286,2024-03-18,March,3,Q1,2024,Mymensingh,Bangladesh Agro Depot,Cosmetics & Beauty,Shampoo,220,21,12.8,4028.64,Government,In-Store,Credit Card
TXN0287,2024-03-19,March,3,Q1,2024,Khulna,Prime Goods BD,Electronics,Electric Fan,1500,16,7.1,22296.0,Retail,In-Store,Credit Card
TXN0288,2024-03-19,March,3,Q1,2024,Chattogram,Al-Amin Wholesale,Electronics,Laptop,55000,6,3.2,319440.0,Government,Distributor,bKash
TXN0289,2024-03-19,March,3,Q1,2024,Chattogram,Metro Trading House,Electronics,Laptop,55000,24,10.8,1177440.0,Government,Distributor,Credit Card
TXN0290,2024-03-19,March,3,Q1,2024,Dhaka,Shovon Brothers Ltd.,Electronics,Laptop,55000,25,8.6,1256750.0,Corporate,In-Store,Bank Transfer
TXN0291,2024-03-19,March,3,Q1,2024,Barishal,Bangladesh Agro Depot,Electronics,Mobile Phone,18000,1,3.3,17406.0,Corporate,Distributor,Cash
TXN0292,2024-03-19,March,3,Q1,2024,Dhaka,Metro Trading House,Food & Beverage,Biscuit Pack,120,48,0.1,5754.24,Corporate,Field Agent,bKash
TXN0293,2024-03-19,March,3,Q1,2024,Rajshahi,Rupsha Distributors,Pharmaceuticals,Saline,40,28,4.8,1066.24,Corporate,Online,Credit Card
TXN0294,2024-03-20,March,3,Q1,2024,Chattogram,Shovon Brothers Ltd.,Home & Furniture,Plastic Chair,600,47,6.9,26254.2,Retail,Distributor,Cash
TXN0295,2024-03-20,March,3,Q1,2024,Mymensingh,Rupsha Distributors,Cosmetics & Beauty,Shampoo,220,17,2.2,3657.72,Corporate,Online,Credit Card
TXN0296,2024-03-20,March,3,Q1,2024,Sylhet,Teesta Traders,Food & Beverage,Rice (50kg),2800,9,7.1,23410.8,Retail,Online,Bank Transfer
TXN0297,2024-03-20,March,3,Q1,2024,Khulna,Rupsha Distributors,Stationery & Office,Printer Paper,550,36,1.5,19503.0,Government,Online,Nagad
TXN0298,2024-03-20,March,3,Q1,2024,Barishal,Bismillah Trading,Agro Products,Potato (Sack),1100,16,4.8,16755.2,Retail,Distributor,bKash
TXN0299,2024-03-20,March,3,Q1,2024,Dhaka,Dhaka General Supplies,Electronics,Electric Fan,1500,48,4.8,68544.0,Corporate,In-Store,Cash
TXN0300,2024-03-20,March,3,Q1,2024,Rajshahi,Bismillah Trading,Stationery & Office,Printer Paper,550,21,8.3,10591.35,Corporate,Field Agent,Bank Transfer
TXN0301,2024-03-21,March,3,Q1,2024,Dhaka,National Suppliers Ltd.,Electronics,Smart TV,35000,22,6.3,721490.0,Wholesale,Field Agent,Cash
TXN0302,2024-03-21,March,3,Q1,2024,Chattogram,Prime Goods BD,Stationery & Office,Calculator,750,39,7.1,27173.25,Wholesale,Field Agent,Bank Transfer
TXN0303,2024-03-21,March,3,Q1,2024,Dhaka,Metro Trading House,Electronics,Laptop,55000,28,12.7,1344420.0,Government,Field Agent,Cash
TXN0304,2024-03-21,March,3,Q1,2024,Barishal,Prime Goods BD,Electronics,Rice Cooker,2200,3,12.6,5768.4,Retail,In-Store,Cash
TXN0305,2024-03-22,March,3,Q1,2024,Dhaka,Greenfield Distributors,Pharmaceuticals,Antibiotic,150,24,5.8,3391.2,Government,In-Store,Cash
TXN0306,2024-03-22,March,3,Q1,2024,Chattogram,Shovon Brothers Ltd.,Food & Beverage,Mineral Water,20,9,7.0,167.4,Corporate,Field Agent,Credit Card
TXN0307,2024-03-22,March,3,Q1,2024,Rajshahi,Bangladesh Agro Depot,Food & Beverage,Mustard Oil,180,36,14.7,5527.44,Wholesale,Distributor,Bank Transfer
TXN0308,2024-03-22,March,3,Q1,2024,Dhaka,Bismillah Trading,Food & Beverage,Mustard Oil,180,42,7.5,6993.0,Corporate,Field Agent,Bank Transfer
TXN0309,2024-03-23,March,3,Q1,2024,Sylhet,Bangladesh Agro Depot,Stationery & Office,Stapler,350,8,1.6,2755.2,Corporate,In-Store,bKash
TXN0310,2024-03-23,March,3,Q1,2024,Rangpur,Jamuna Suppliers,Cosmetics & Beauty,Face Cream,250,18,10.4,4032.0,Government,Distributor,Nagad
TXN0311,2024-03-23,March,3,Q1,2024,Dhaka,Shovon Brothers Ltd.,Food & Beverage,Biscuit Pack,120,4,0.3,478.56,Wholesale,In-Store,Credit Card
TXN0312,2024-03-24,March,3,Q1,2024,Rajshahi,Teesta Traders,Cosmetics & Beauty,Shampoo,220,42,1.3,9119.88,Government,Online,Bank Transfer
TXN0313,2024-03-24,March,3,Q1,2024,Dhaka,Teesta Traders,Cosmetics & Beauty,Face Cream,250,50,0.8,12400.0,Corporate,Field Agent,Bank Transfer
TXN0314,2024-03-24,March,3,Q1,2024,Chattogram,Rahim & Sons Co.,Clothing & Textiles,Panjabi,950,25,9.6,21470.0,Corporate,Distributor,Credit Card
TXN0315,2024-03-24,March,3,Q1,2024,Chattogram,Meghna Traders,Stationery & Office,Stapler,350,11,2.8,3742.2,Retail,Online,bKash
TXN0316,2024-03-25,March,3,Q1,2024,Barishal,Jamuna Suppliers,Pharmaceuticals,Vitamin C,30,26,14.9,663.78,Corporate,Distributor,Credit Card
TXN0317,2024-03-25,March,3,Q1,2024,Chattogram,Al-Amin Wholesale,Home & Furniture,Plastic Chair,600,15,13.0,7830.0,Government,Field Agent,Bank Transfer
TXN0318,2024-03-25,March,3,Q1,2024,Barishal,Rupsha Distributors,Agro Products,Potato (Sack),1100,36,1.6,38966.4,Wholesale,Distributor,Cash
TXN0319,2024-03-25,March,3,Q1,2024,Rangpur,Metro Trading House,Clothing & Textiles,Saree,1200,41,8.6,44968.8,Corporate,Online,Nagad
TXN0320,2024-03-26,March,3,Q1,2024,Dhaka,Jamuna Suppliers,Electronics,Rice Cooker,2200,23,8.0,46552.0,Wholesale,Field Agent,Nagad
TXN0321,2024-03-26,March,3,Q1,2024,Dhaka,Meghna Traders,Food & Beverage,Biscuit Pack,120,4,9.6,433.92,Corporate,In-Store,Credit Card
TXN0322,2024-03-26,March,3,Q1,2024,Chattogram,Karnaphuli Goods,Food & Beverage,Mineral Water,20,35,11.4,620.2,Retail,Online,Cash
TXN0323,2024-03-26,March,3,Q1,2024,Rajshahi,Sonali Commerce,Clothing & Textiles,T-Shirt,450,44,14.9,16849.8,Government,Online,Bank Transfer
TXN0324,2024-03-26,March,3,Q1,2024,Mymensingh,Greenfield Distributors,Cosmetics & Beauty,Talcum Powder,90,47,12.5,3701.25,Wholesale,Online,Credit Card
